timestamp,accelX,accelY,accelZ
2025-02-17 12:17:36,0.12,-0.27,0.97
2025-02-17 12:17:36,0.12,-0.27,0.97
2025-02-17 12:17:36,0.12,-0.27,0.97
2025-02-17 12:17:36,0.12,-0.27,0.97
2025-02-17 12:17:36,0.12,-0.27,0.97
2025-02-17 12:17:36,0.12,-0.27,0.97
2025-02-17 12:17:36,0.12,-0.27,0.97
2025-02-17 12:17:36,0.12,-0.27,0.97
2025-02-17 12:17:36,0.12,-0.27,0.97
2025-02-17 12:17:37,0.12,-0.27,0.97
2025-02-17 12:17:37,0.12,-0.27,0.97
2025-02-17 12:17:37,0.12,-0.27,0.97
2025-02-17 12:17:37,0.12,-0.27,0.97
2025-02-17 12:17:37,0.12,-0.27,0.97
2025-02-17 12:17:37,0.12,-0.27,0.97
2025-02-17 12:17:37,0.12,-0.27,0.97
2025-02-17 12:17:37,0.12,-0.27,0.97
2025-02-17 12:17:37,0.12,-0.27,0.97
2025-02-17 12:17:37,0.12,-0.27,0.97
2025-02-17 12:17:38,0.12,-0.27,0.97
2025-02-17 12:17:38,0.12,-0.27,0.97
2025-02-17 12:17:38,0.12,-0.27,0.97
2025-02-17 12:17:38,0.12,-0.27,0.97
2025-02-17 12:17:38,0.12,-0.27,0.97
2025-02-17 12:17:38,0.12,-0.27,0.97
2025-02-17 12:17:38,0.12,-0.27,0.97
2025-02-17 12:17:38,0.12,-0.27,0.97
2025-02-17 12:17:38,0.12,-0.27,0.97
2025-02-17 12:17:38,0.12,-0.27,0.97
2025-02-17 12:17:39,0.12,-0.27,0.97
2025-02-17 12:17:39,0.12,-0.27,0.97
2025-02-17 12:17:39,0.12,-0.27,0.97
2025-02-17 12:17:39,0.12,-0.27,0.97
2025-02-17 12:17:39,0.12,-0.27,0.97
2025-02-17 12:17:39,0.18,-0.21,1.12
2025-02-17 12:17:39,0.14,-0.21,0.99
2025-02-17 12:17:39,0.14,-0.16,0.99
2025-02-17 12:17:39,0.15,-0.14,1.0
2025-02-17 12:17:39,0.16,-0.12,0.98
2025-02-17 12:17:40,0.16,-0.11,1.0
2025-02-17 12:17:40,0.16,-0.12,1.0
2025-02-17 12:17:40,0.16,-0.12,1.0
2025-02-17 12:17:40,0.16,-0.12,1.0
2025-02-17 12:17:40,0.16,-0.12,0.99
2025-02-17 12:17:40,0.16,-0.12,1.0
2025-02-17 12:17:40,0.16,-0.13,0.99
2025-02-17 12:17:40,0.16,-0.13,0.99
2025-02-17 12:17:40,0.15,-0.14,1.0
2025-02-17 12:17:41,0.15,-0.14,0.99
2025-02-17 12:17:41,0.16,-0.14,0.99
2025-02-17 12:17:41,0.16,-0.14,0.99
2025-02-17 12:17:41,0.16,-0.13,0.99
2025-02-17 12:17:41,0.15,-0.13,1.0
2025-02-17 12:17:41,0.16,-0.13,1.0
2025-02-17 12:17:41,0.16,-0.14,0.99
2025-02-17 12:17:41,0.16,-0.13,0.99
2025-02-17 12:17:41,0.17,-0.14,0.99
2025-02-17 12:17:41,0.17,-0.14,0.99
2025-02-17 12:17:42,0.16,-0.12,1.0
2025-02-17 12:17:42,0.16,-0.14,0.99
2025-02-17 12:17:42,0.16,-0.14,0.99
2025-02-17 12:17:42,0.17,-0.14,0.99
2025-02-17 12:17:42,0.16,-0.13,0.99
2025-02-17 12:17:42,0.17,-0.15,0.99
2025-02-17 12:17:42,0.17,-0.14,1.0
2025-02-17 12:17:42,0.17,-0.14,0.99
2025-02-17 12:17:42,0.17,-0.15,0.99
2025-02-17 12:17:42,0.17,-0.14,0.99
2025-02-17 12:17:43,0.16,-0.13,0.99
2025-02-17 12:17:43,0.16,-0.14,0.98
2025-02-17 12:17:43,0.15,-0.13,1.0
2025-02-17 12:17:43,0.24,-0.31,0.98
2025-02-17 12:17:43,0.14,-0.25,0.98
2025-02-17 12:17:43,0.28,0.02,1.0
2025-02-17 12:17:43,0.04,-0.22,1.0
2025-02-17 12:17:43,0.18,-0.14,0.95
2025-02-17 12:17:43,0.31,0.01,1.02
2025-02-17 12:17:43,-0.12,-0.46,1.01
2025-02-17 12:17:44,0.3,0.23,0.99
2025-02-17 12:17:44,0.43,0.12,1.0
2025-02-17 12:17:44,0.08,-0.32,0.92
2025-02-17 12:17:44,-0.07,-0.53,0.87
2025-02-17 12:17:44,0.26,-0.05,1.01
2025-02-17 12:17:44,0.14,-0.02,1.08
2025-02-17 12:17:44,-0.07,0.17,1.53
2025-02-17 12:17:44,0.17,0.54,1.03
2025-02-17 12:17:44,0.22,0.07,0.27
2025-02-17 12:17:45,0.12,-0.07,-0.23
2025-02-17 12:17:45,0.05,0.06,-0.16
2025-02-17 12:17:45,-0.04,0.03,-0.29
2025-02-17 12:17:45,-0.49,0.11,1.11
2025-02-17 12:17:45,-0.62,-0.01,0.81
2025-02-17 12:17:45,-0.59,0.05,0.79
2025-02-17 12:17:45,-0.57,0.04,0.84
2025-02-17 12:17:45,-0.58,0.13,1.05
2025-02-17 12:17:45,-0.65,0.17,0.89
2025-02-17 12:17:45,-1.05,0.16,0.32
2025-02-17 12:17:46,-0.96,0.05,0.46
2025-02-17 12:17:46,-1.01,-0.16,0.31
2025-02-17 12:17:46,-0.61,-0.18,0.6
2025-02-17 12:17:46,-0.35,-0.15,0.27
2025-02-17 12:17:46,0.38,0.7,3.17
2025-02-17 12:17:46,-1.14,-0.85,0.54
2025-02-17 12:17:46,-0.73,-0.32,-0.01
2025-02-17 12:17:46,-0.61,-0.06,0.28
2025-02-17 12:17:46,0.04,0.01,1.12
2025-02-17 12:17:46,-0.26,1.06,0.4
2025-02-17 12:17:47,0.08,0.2,-0.23
2025-02-17 12:17:47,-0.78,-1.29,-0.04
2025-02-17 12:17:47,-0.52,-0.79,0.97
2025-02-17 12:17:47,-0.24,-0.21,0.85
2025-02-17 12:17:47,-0.28,0.6,0.89
2025-02-17 12:17:47,-0.32,0.54,1.05
2025-02-17 12:17:47,-0.24,0.13,0.68
2025-02-17 12:17:47,-0.49,-0.18,0.94
2025-02-17 12:17:47,-0.13,-0.64,1.01
2025-02-17 12:17:48,-0.37,-1.13,0.6
2025-02-17 12:17:48,0.21,-0.49,0.91
2025-02-17 12:17:48,0.25,-0.71,0.71
2025-02-17 12:17:48,-0.34,-1.39,-0.71
2025-02-17 12:17:48,-0.41,-1.22,-0.66
2025-02-17 12:17:48,0.1,-0.89,0.4
2025-02-17 12:17:48,-0.26,-0.18,1.05
2025-02-17 12:17:48,0.18,-0.58,0.91
2025-02-17 12:17:48,-0.12,-0.67,0.65
2025-02-17 12:17:48,-0.14,-0.37,0.78
2025-02-17 12:17:49,0.02,-0.23,0.89
2025-02-17 12:17:49,-0.29,-0.91,0.45
2025-02-17 12:17:49,-0.05,-0.39,1.31
2025-02-17 12:17:49,-0.21,-0.44,0.88
2025-02-17 12:17:49,-0.24,-0.44,0.88
2025-02-17 12:17:49,-0.23,-0.46,0.88
2025-02-17 12:17:49,-0.22,-0.45,0.88
2025-02-17 12:17:49,-0.23,-0.44,0.88
2025-02-17 12:17:49,-0.23,-0.44,0.88
2025-02-17 12:17:49,-0.23,-0.43,0.89
2025-02-17 12:17:50,-0.23,-0.43,0.88
2025-02-17 12:17:50,-0.23,-0.42,0.89
2025-02-17 12:17:50,-0.23,-0.42,0.89
2025-02-17 12:17:50,-0.23,-0.41,0.9
2025-02-17 12:17:50,-0.23,-0.41,0.9
2025-02-17 12:17:50,-0.27,-0.35,0.94
2025-02-17 12:17:50,-0.23,-0.38,0.94
2025-02-17 12:17:50,-0.4,-0.39,0.92
2025-02-17 12:17:50,-0.31,-0.37,0.97
2025-02-17 12:17:50,-0.39,-0.5,0.89
2025-02-17 12:17:51,-0.23,-0.49,0.78
2025-02-17 12:17:51,-0.41,-0.57,0.69
2025-02-17 12:17:51,-0.54,-0.59,0.05
2025-02-17 12:17:51,-0.7,-0.65,0.01
2025-02-17 12:17:51,-0.89,-0.8,-0.1
2025-02-17 12:17:51,-0.79,-0.76,-0.12
2025-02-17 12:17:51,-0.39,-0.75,-0.03
2025-02-17 12:17:51,-0.31,-0.53,0.27
2025-02-17 12:17:51,-0.13,-0.65,0.69
2025-02-17 12:17:52,-0.14,-0.7,0.58
2025-02-17 12:17:52,-0.15,-0.88,0.81
2025-02-17 12:17:52,-0.08,-0.72,0.71
2025-02-17 12:17:52,-0.02,-0.75,0.68
2025-02-17 12:17:52,-0.1,-0.5,0.9
2025-02-17 12:17:52,-0.13,-0.45,0.88
2025-02-17 12:17:52,-0.09,-0.46,0.9
2025-02-17 12:17:52,-0.08,-0.43,0.92
2025-02-17 12:17:52,-0.09,-0.4,0.93
2025-02-17 12:17:52,-0.08,-0.4,0.93
2025-02-17 12:17:53,-0.08,-0.38,0.93
2025-02-17 12:17:53,-0.08,-0.37,0.94
2025-02-17 12:17:53,-0.08,-0.37,0.94
2025-02-17 12:17:53,-0.08,-0.36,0.94
2025-02-17 12:17:53,-0.07,-0.36,0.94
2025-02-17 12:17:53,-0.07,-0.35,0.95
2025-02-17 12:17:53,-0.07,-0.35,0.95
2025-02-17 12:17:53,-0.07,-0.34,0.95
2025-02-17 12:17:53,-0.07,-0.34,0.95
2025-02-17 12:17:53,-0.07,-0.34,0.95
2025-02-17 12:17:54,-0.07,-0.33,0.95
2025-02-17 12:17:54,-0.06,-0.33,0.95
2025-02-17 12:17:54,-0.06,-0.33,0.96
2025-02-17 12:17:54,-0.06,-0.33,0.96
2025-02-17 12:17:54,-0.06,-0.33,0.96
2025-02-17 12:17:54,-0.06,-0.32,0.96
2025-02-17 12:17:54,-0.06,-0.32,0.96
2025-02-17 12:17:54,-0.06,-0.32,0.96
2025-02-17 12:17:54,-0.06,-0.32,0.96
2025-02-17 12:17:55,-0.06,-0.32,0.96
2025-02-17 12:17:55,-0.06,-0.32,0.96
2025-02-17 12:17:55,-0.06,-0.32,0.96
2025-02-17 12:17:55,-0.06,-0.32,0.96
2025-02-17 12:17:55,-0.06,-0.32,0.96
2025-02-17 12:17:55,-0.06,-0.31,0.96
2025-02-17 12:17:55,-0.06,-0.31,0.96
2025-02-17 12:17:55,-0.05,-0.31,0.96
2025-02-17 12:17:55,-0.05,-0.31,0.96
2025-02-17 12:17:55,-0.05,-0.31,0.96
2025-02-17 12:17:56,-0.05,-0.31,0.96
2025-02-17 12:17:56,-0.05,-0.31,0.96
2025-02-17 12:17:56,-0.05,-0.31,0.96
2025-02-17 12:17:56,-0.05,-0.31,0.96
2025-02-17 12:17:56,-0.05,-0.31,0.96
2025-02-17 12:17:56,-0.05,-0.31,0.96
2025-02-17 12:17:56,-0.05,-0.31,0.96
2025-02-17 12:17:56,-0.05,-0.31,0.96
2025-02-17 12:17:56,-0.05,-0.3,0.96
2025-02-17 12:17:56,-0.05,-0.3,0.96
2025-02-17 12:17:57,-0.05,-0.3,0.96
2025-02-17 12:17:57,-0.05,-0.3,0.96
2025-02-17 12:17:57,-0.05,-0.3,0.96
2025-02-17 12:17:57,-0.05,-0.3,0.96
2025-02-17 12:17:57,-0.05,-0.3,0.96
2025-02-17 12:17:57,-0.05,-0.3,0.96
2025-02-17 12:17:57,-0.05,-0.3,0.96
2025-02-17 12:17:57,-0.05,-0.3,0.96
2025-02-17 12:17:57,-0.05,-0.3,0.96
2025-02-17 12:17:57,-0.05,-0.3,0.96
2025-02-17 12:17:58,-0.05,-0.3,0.97
2025-02-17 12:17:58,-0.05,-0.3,0.96
2025-02-17 12:17:58,-0.05,-0.3,0.96
2025-02-17 12:17:58,-0.05,-0.3,0.96
2025-02-17 12:17:58,-0.05,-0.3,0.96
2025-02-17 12:17:58,-0.05,-0.3,0.97
2025-02-17 12:17:58,-0.05,-0.3,0.96
2025-02-17 12:17:58,-0.05,-0.3,0.97
2025-02-17 12:17:58,-0.05,-0.3,0.97
2025-02-17 12:17:59,-0.04,-0.3,0.97
2025-02-17 12:17:59,-0.05,-0.3,0.97
2025-02-17 12:17:59,-0.05,-0.3,0.97
2025-02-17 12:17:59,-0.05,-0.3,0.97
2025-02-17 12:17:59,-0.05,-0.3,0.97
2025-02-17 12:17:59,-0.04,-0.3,0.97
2025-02-17 12:17:59,-0.05,-0.3,0.97
2025-02-17 12:17:59,-0.04,-0.3,0.97
2025-02-17 12:17:59,-0.04,-0.3,0.97
2025-02-17 12:17:59,-0.04,-0.3,0.97
2025-02-17 12:18:00,-0.04,-0.3,0.97
2025-02-17 12:18:00,-0.04,-0.3,0.97
2025-02-17 12:18:00,-0.04,-0.3,0.97
2025-02-17 12:18:00,-0.04,-0.3,0.97
2025-02-17 12:18:00,-0.04,-0.29,0.97
2025-02-17 12:18:00,-0.04,-0.29,0.97
2025-02-17 12:18:00,-0.04,-0.29,0.97
2025-02-17 12:18:00,-0.04,-0.29,0.97
2025-02-17 12:18:00,-0.04,-0.3,0.97
2025-02-17 12:18:00,-0.04,-0.29,0.97
2025-02-17 12:18:01,-0.04,-0.29,0.97
2025-02-17 12:18:01,-0.04,-0.29,0.97
2025-02-17 12:18:01,-0.04,-0.29,0.97
2025-02-17 12:18:01,-0.04,-0.29,0.97
2025-02-17 12:18:01,-0.04,-0.29,0.97
2025-02-17 12:18:01,-0.04,-0.29,0.97
2025-02-17 12:18:01,-0.04,-0.29,0.97
2025-02-17 12:18:01,-0.04,-0.29,0.97
2025-02-17 12:18:01,-0.04,-0.29,0.97
2025-02-17 12:18:01,-0.04,-0.29,0.97
2025-02-17 12:18:02,-0.04,-0.29,0.97
2025-02-17 12:18:02,-0.04,-0.29,0.97
2025-02-17 12:18:02,-0.04,-0.29,0.97
2025-02-17 12:18:02,-0.04,-0.29,0.97
2025-02-17 12:18:02,-0.04,-0.29,0.97
2025-02-17 12:18:02,-0.04,-0.29,0.97
2025-02-17 12:18:02,-0.04,-0.29,0.97
2025-02-17 12:18:02,-0.04,-0.29,0.97
2025-02-17 12:18:02,-0.04,-0.29,0.97
2025-02-17 12:18:03,-0.04,-0.29,0.97
2025-02-17 12:18:03,-0.04,-0.29,0.97
2025-02-17 12:18:03,-0.04,-0.29,0.97
2025-02-17 12:18:03,-0.04,-0.29,0.97
2025-02-17 12:18:03,-0.04,-0.29,0.97
2025-02-17 12:18:03,-0.04,-0.29,0.97
2025-02-17 12:18:03,-0.04,-0.29,0.97
2025-02-17 12:18:03,-0.04,-0.29,0.97
2025-02-17 12:18:03,-0.04,-0.29,0.97
2025-02-17 12:18:03,-0.04,-0.29,0.97
2025-02-17 12:18:04,-0.04,-0.29,0.97
2025-02-17 12:18:04,-0.04,-0.29,0.97
2025-02-17 12:18:04,-0.04,-0.29,0.97
2025-02-17 12:18:04,-0.04,-0.29,0.97
2025-02-17 12:18:04,-0.04,-0.29,0.97
2025-02-17 12:18:04,-0.04,-0.29,0.97
2025-02-17 12:18:04,-0.04,-0.29,0.97
2025-02-17 12:18:04,-0.04,-0.29,0.97
2025-02-17 12:18:04,-0.04,-0.29,0.97
2025-02-17 12:18:04,-0.04,-0.29,0.97
2025-02-17 12:18:05,-0.04,-0.29,0.97
2025-02-17 12:18:05,-0.04,-0.29,0.97
2025-02-17 12:18:05,-0.04,-0.29,0.97
2025-02-17 12:18:05,-0.04,-0.29,0.97
2025-02-17 12:18:05,-0.04,-0.29,0.97
2025-02-17 12:18:05,-0.04,-0.29,0.97
2025-02-17 12:18:05,-0.04,-0.29,0.97
2025-02-17 12:18:05,-0.04,-0.29,0.97
2025-02-17 12:18:05,-0.04,-0.29,0.97
2025-02-17 12:18:06,-0.04,-0.29,0.97
2025-02-17 12:18:06,-0.04,-0.29,0.97
2025-02-17 12:18:06,-0.04,-0.29,0.97
2025-02-17 12:18:06,-0.04,-0.29,0.97
2025-02-17 12:18:06,-0.04,-0.29,0.97
2025-02-17 12:18:06,-0.04,-0.29,0.97
2025-02-17 12:18:06,-0.04,-0.29,0.97
2025-02-17 12:18:06,-0.04,-0.29,0.97
2025-02-17 12:18:06,-0.04,-0.29,0.97
2025-02-17 12:18:06,-0.04,-0.29,0.97
2025-02-17 12:18:07,-0.04,-0.29,0.97
2025-02-17 12:18:07,-0.04,-0.29,0.97
2025-02-17 12:18:07,-0.04,-0.29,0.97
2025-02-17 12:18:07,-0.04,-0.29,0.97
2025-02-17 12:18:07,-0.04,-0.29,0.97
2025-02-17 12:18:07,-0.04,-0.29,0.97
2025-02-17 12:18:07,-0.04,-0.29,0.97
2025-02-17 12:18:07,-0.04,-0.29,0.97
2025-02-17 12:18:07,-0.04,-0.29,0.97
2025-02-17 12:18:07,-0.04,-0.29,0.97
2025-02-17 12:18:08,-0.04,-0.29,0.97
2025-02-17 12:18:08,-0.04,-0.29,0.97
2025-02-17 12:18:08,-0.04,-0.29,0.97
2025-02-17 12:18:08,-0.04,-0.29,0.97
2025-02-17 12:18:08,-0.04,-0.29,0.97
2025-02-17 12:18:08,-0.04,-0.29,0.97
2025-02-17 12:18:08,-0.04,-0.29,0.97
2025-02-17 12:18:08,-0.04,-0.29,0.97
2025-02-17 12:18:08,-0.04,-0.29,0.97
2025-02-17 12:18:08,-0.04,-0.29,0.97
2025-02-17 12:18:09,-0.04,-0.29,0.97
2025-02-17 12:18:09,-0.04,-0.29,0.97
2025-02-17 12:18:09,-0.04,-0.29,0.97
2025-02-17 12:18:09,-0.04,-0.29,0.97
2025-02-17 12:18:09,-0.04,-0.29,0.97
2025-02-17 12:18:09,-0.04,-0.29,0.97
2025-02-17 12:18:09,-0.04,-0.29,0.97
2025-02-17 12:18:09,-0.04,-0.29,0.97
2025-02-17 12:18:09,-0.04,-0.29,0.97
2025-02-17 12:18:10,-0.04,-0.29,0.97
2025-02-17 12:18:10,-0.04,-0.29,0.97
2025-02-17 12:18:10,-0.04,-0.29,0.97
2025-02-17 12:18:10,-0.04,-0.29,0.97
2025-02-17 12:18:10,-0.04,-0.29,0.97
2025-02-17 12:18:10,-0.04,-0.29,0.97
2025-02-17 12:18:10,-0.04,-0.29,0.97
2025-02-17 12:18:10,-0.04,-0.29,0.97
2025-02-17 12:18:10,-0.04,-0.29,0.97
2025-02-17 12:18:10,-0.04,-0.29,0.97
2025-02-17 12:18:11,-0.04,-0.29,0.97
2025-02-17 12:18:11,-0.04,-0.29,0.97
2025-02-17 12:18:11,-0.04,-0.29,0.97
2025-02-17 12:18:11,-0.04,-0.29,0.97
2025-02-17 12:18:11,-0.04,-0.29,0.97
2025-02-17 12:18:11,-0.04,-0.29,0.97
2025-02-17 12:18:11,-0.04,-0.29,0.97
2025-02-17 12:18:11,-0.04,-0.29,0.97
2025-02-17 12:18:11,-0.04,-0.29,0.97
2025-02-17 12:18:11,-0.04,-0.29,0.97
2025-02-17 12:18:12,-0.04,-0.29,0.97
2025-02-17 12:18:12,-0.04,-0.29,0.97
2025-02-17 12:18:12,-0.04,-0.29,0.97
2025-02-17 12:18:12,-0.04,-0.29,0.97
2025-02-17 12:18:12,-0.04,-0.29,0.97
2025-02-17 12:18:12,-0.04,-0.29,0.97
2025-02-17 12:18:12,-0.04,-0.29,0.97
2025-02-17 12:18:12,-0.04,-0.29,0.97
2025-02-17 12:18:12,-0.04,-0.29,0.97
2025-02-17 12:18:13,-0.04,-0.29,0.97
2025-02-17 12:18:13,-0.04,-0.29,0.97
2025-02-17 12:18:13,-0.04,-0.29,0.97
2025-02-17 12:18:13,-0.04,-0.29,0.97
2025-02-17 12:18:13,-0.04,-0.29,0.97
2025-02-17 12:18:13,-0.04,-0.29,0.97
2025-02-17 12:18:13,-0.04,-0.29,0.97
2025-02-17 12:18:13,-0.04,-0.29,0.97
2025-02-17 12:18:13,-0.04,-0.29,0.97
2025-02-17 12:18:13,-0.04,-0.29,0.97
2025-02-17 12:18:14,-0.04,-0.29,0.97
2025-02-17 12:18:14,-0.04,-0.29,0.97
2025-02-17 12:18:14,-0.04,-0.29,0.97
2025-02-17 12:18:14,-0.04,-0.29,0.97
2025-02-17 12:18:14,-0.04,-0.29,0.97
2025-02-17 12:18:14,-0.04,-0.29,0.97
2025-02-17 12:18:14,-0.04,-0.29,0.97
2025-02-17 12:18:14,-0.04,-0.29,0.97
2025-02-17 12:18:14,-0.04,-0.29,0.97
2025-02-17 12:18:14,-0.04,-0.28,0.97
2025-02-17 12:18:15,-0.04,-0.29,0.97
2025-02-17 12:18:15,-0.04,-0.29,0.97
2025-02-17 12:18:15,-0.04,-0.29,0.97
2025-02-17 12:18:15,-0.04,-0.29,0.97
2025-02-17 12:18:15,-0.04,-0.29,0.97
2025-02-17 12:18:15,-0.04,-0.29,0.97
2025-02-17 12:18:15,-0.04,-0.29,0.97
2025-02-17 12:18:15,-0.04,-0.29,0.97
2025-02-17 12:18:15,-0.04,-0.29,0.97
2025-02-17 12:18:15,-0.04,-0.29,0.97
2025-02-17 12:18:16,-0.04,-0.29,0.97
2025-02-17 12:18:16,-0.04,-0.29,0.97
2025-02-17 12:18:16,-0.04,-0.29,0.97
2025-02-17 12:18:16,-0.04,-0.29,0.97
2025-02-17 12:18:16,-0.04,-0.29,0.97
2025-02-17 12:18:16,-0.04,-0.29,0.97
2025-02-17 12:18:16,-0.04,-0.29,0.97
2025-02-17 12:18:16,-0.04,-0.29,0.97
2025-02-17 12:18:16,-0.04,-0.29,0.97
2025-02-17 12:18:17,-0.04,-0.29,0.97
2025-02-17 12:18:17,-0.04,-0.29,0.97
2025-02-17 12:18:17,-0.04,-0.29,0.97
2025-02-17 12:18:17,-0.04,-0.29,0.97
2025-02-17 12:18:17,-0.04,-0.29,0.97
2025-02-17 12:18:17,-0.04,-0.29,0.97
2025-02-17 12:18:17,-0.04,-0.29,0.97
2025-02-17 12:18:17,-0.04,-0.29,0.97
2025-02-17 12:18:17,-0.04,-0.29,0.97
2025-02-17 12:18:17,-0.04,-0.29,0.97
2025-02-17 12:18:18,-0.04,-0.29,0.97
2025-02-17 12:18:18,-0.04,-0.29,0.97
2025-02-17 12:18:18,-0.04,-0.29,0.97
2025-02-17 12:18:18,-0.04,-0.28,0.97
2025-02-17 12:18:18,-0.04,-0.29,0.97
2025-02-17 12:18:18,-0.04,-0.29,0.97
2025-02-17 12:18:18,-0.04,-0.29,0.97
2025-02-17 12:18:18,-0.04,-0.29,0.97
2025-02-17 12:18:18,-0.04,-0.29,0.97
2025-02-17 12:18:18,-0.04,-0.29,0.97
2025-02-17 12:18:19,-0.04,-0.29,0.97
2025-02-17 12:18:19,-0.04,-0.29,0.97
2025-02-17 12:18:19,-0.04,-0.29,0.97
2025-02-17 12:18:19,-0.04,-0.29,0.97
2025-02-17 12:18:19,-0.04,-0.29,0.97
2025-02-17 12:18:19,-0.04,-0.29,0.97
2025-02-17 12:18:19,-0.04,-0.29,0.97
2025-02-17 12:18:19,-0.04,-0.29,0.97
2025-02-17 12:18:19,-0.04,-0.29,0.97
2025-02-17 12:18:20,-0.04,-0.29,0.97
2025-02-17 12:18:20,-0.04,-0.29,0.97
2025-02-17 12:18:20,-0.04,-0.29,0.97
2025-02-17 12:18:20,-0.04,-0.29,0.97
2025-02-17 12:18:20,-0.04,-0.29,0.97
2025-02-17 12:18:20,-0.04,-0.29,0.97
2025-02-17 12:18:20,-0.04,-0.29,0.97
2025-02-17 12:18:20,-0.04,-0.28,0.97
2025-02-17 12:18:20,-0.04,-0.28,0.97
2025-02-17 12:18:20,-0.04,-0.29,0.97
2025-02-17 12:18:21,-0.04,-0.29,0.97
2025-02-17 12:18:21,-0.04,-0.29,0.97
2025-02-17 12:18:21,-0.04,-0.29,0.97
2025-02-17 12:18:21,-0.04,-0.29,0.97
2025-02-17 12:18:21,-0.04,-0.29,0.97
2025-02-17 12:18:21,-0.04,-0.29,0.97
2025-02-17 12:18:21,-0.04,-0.29,0.97
2025-02-17 12:18:21,-0.04,-0.29,0.97
2025-02-17 12:18:21,-0.04,-0.28,0.97
2025-02-17 12:18:21,-0.04,-0.29,0.97
2025-02-17 12:18:22,-0.04,-0.28,0.97
2025-02-17 12:18:22,-0.04,-0.29,0.97
2025-02-17 12:18:22,-0.04,-0.29,0.97
2025-02-17 12:18:22,-0.04,-0.29,0.97
2025-02-17 12:18:22,-0.04,-0.29,0.97
2025-02-17 12:18:22,-0.04,-0.29,0.97
2025-02-17 12:18:22,-0.04,-0.29,0.97
2025-02-17 12:18:22,-0.04,-0.29,0.97
2025-02-17 12:18:22,-0.04,-0.29,0.97
2025-02-17 12:18:22,-0.04,-0.29,0.97
2025-02-17 12:18:23,-0.04,-0.29,0.97
2025-02-17 12:18:23,-0.04,-0.28,0.97
2025-02-17 12:18:23,-0.04,-0.29,0.97
2025-02-17 12:18:23,-0.04,-0.29,0.97
2025-02-17 12:18:23,-0.04,-0.29,0.97
2025-02-17 12:18:23,-0.04,-0.29,0.97
2025-02-17 12:18:23,-0.04,-0.29,0.97
2025-02-17 12:18:23,-0.04,-0.29,0.97
2025-02-17 12:18:23,-0.04,-0.29,0.97
2025-02-17 12:18:24,-0.04,-0.29,0.97
2025-02-17 12:18:24,-0.04,-0.29,0.97
2025-02-17 12:18:24,-0.04,-0.28,0.97
2025-02-17 12:18:24,-0.04,-0.29,0.97
2025-02-17 12:18:24,-0.04,-0.29,0.97
2025-02-17 12:18:24,-0.04,-0.29,0.97
2025-02-17 12:18:24,-0.04,-0.28,0.97
2025-02-17 12:18:24,-0.04,-0.29,0.97
2025-02-17 12:18:24,-0.04,-0.28,0.97
2025-02-17 12:18:24,-0.04,-0.28,0.97
2025-02-17 12:18:25,-0.04,-0.28,0.97
2025-02-17 12:18:25,-0.04,-0.29,0.97
2025-02-17 12:18:25,-0.04,-0.29,0.97
2025-02-17 12:18:25,-0.04,-0.29,0.97
2025-02-17 12:18:25,-0.04,-0.28,0.97
2025-02-17 12:18:25,-0.04,-0.29,0.97
2025-02-17 12:18:25,-0.04,-0.28,0.97
2025-02-17 12:18:25,-0.04,-0.28,0.97
2025-02-17 12:18:25,-0.04,-0.29,0.97
2025-02-17 12:18:25,-0.04,-0.28,0.97
2025-02-17 12:18:26,-0.04,-0.28,0.97
2025-02-17 12:18:26,-0.04,-0.29,0.97
2025-02-17 12:18:26,-0.04,-0.29,0.97
2025-02-17 12:18:26,-0.04,-0.28,0.97
2025-02-17 12:18:26,-0.04,-0.29,0.97
2025-02-17 12:18:26,-0.04,-0.29,0.97
2025-02-17 12:18:26,-0.04,-0.29,0.97
2025-02-17 12:18:26,-0.04,-0.28,0.97
2025-02-17 12:18:26,-0.04,-0.28,0.97
2025-02-17 12:18:27,-0.04,-0.28,0.97
2025-02-17 12:18:27,-0.04,-0.28,0.97
2025-02-17 12:18:27,-0.04,-0.29,0.97
2025-02-17 12:18:27,-0.04,-0.29,0.97
2025-02-17 12:18:27,-0.04,-0.28,0.97
2025-02-17 12:18:27,-0.04,-0.28,0.97
2025-02-17 12:18:27,-0.04,-0.29,0.97
2025-02-17 12:18:27,-0.04,-0.29,0.97
2025-02-17 12:18:27,-0.04,-0.29,0.97
2025-02-17 12:18:27,-0.05,-0.28,0.99
2025-02-17 12:18:28,-0.03,-0.31,0.94
2025-02-17 12:18:28,-0.01,-0.3,0.86
2025-02-17 12:18:28,-0.04,-0.33,0.83
2025-02-17 12:18:28,-0.03,-0.28,1.02
2025-02-17 12:18:28,-0.03,-0.27,0.95
2025-02-17 12:18:28,-0.05,-0.29,1.02
2025-02-17 12:18:28,-0.04,-0.3,0.95
2025-02-17 12:18:28,-0.04,-0.26,1.04
2025-02-17 12:18:28,-0.02,-0.29,0.91
2025-02-17 12:18:28,-0.04,-0.26,1.01
2025-02-17 12:18:29,-0.03,-0.29,0.98
2025-02-17 12:18:29,-0.04,-0.28,0.98
2025-02-17 12:18:29,-0.03,-0.28,0.96
2025-02-17 12:18:29,-0.04,-0.29,0.95
2025-02-17 12:18:29,-0.05,-0.26,1.06
2025-02-17 12:18:29,-0.04,-0.27,1.01
